order_status_id,status
8863,Returned
8864,Confirmed
8865,Pending
8866,Refunded
8867,Refunded
8868,Failed
8869,Shipped
8870,Pending
8871,Delivered
8872,Out for Delivery
8873,Failed
8874,Refunded
8875,Canceled
8876,Delivered
8877,Out for Delivery
8878,Delivered
8879,Processing
8880,Pending
8881,Shipped
8882,Processing
8883,Delivered
8884,Refunded
8885,Shipped
8886,Failed
8887,Shipped
8888,Pending
8889,Failed
8890,Shipped
8891,Refunded
8892,Canceled
8893,Returned
8894,Failed
8895,Pending
8896,Shipped
8897,Shipped
8898,Confirmed
8899,Confirmed
8900,Failed
8901,Delivered
8902,Shipped
8903,Pending
8904,Pending
8905,Shipped
8906,Shipped
8907,Processing
8908,Refunded
8909,Failed
8910,Canceled
8911,Confirmed
8912,Canceled
8913,Failed
8914,Pending
8915,Refunded
8916,Refunded
8917,Refunded
8918,Failed
8919,Refunded
8920,Refunded
8921,Pending
8922,Canceled
8923,Confirmed
8924,Out for Delivery
8925,Pending
8926,Refunded
8927,Delivered
8928,Confirmed
8929,Delivered
8930,Confirmed
8931,Out for Delivery
8932,Processing
8933,Processing
8934,Failed
8935,Processing
8936,Confirmed
8937,Shipped
8938,Delivered
8939,Returned
8940,Delivered
8941,Refunded
8942,Delivered
8943,Shipped
8944,Delivered
8945,Shipped
8946,Refunded
8947,Confirmed
8948,Out for Delivery
8949,Pending
8950,Out for Delivery
8951,Confirmed
8952,Out for Delivery
8953,Out for Delivery
8954,Shipped
8955,Canceled
8956,Failed
8957,Pending
8958,Shipped
8959,Shipped
8960,Returned
8961,Delivered
8962,Shipped
8963,Returned
8964,Canceled
8965,Returned
8966,Canceled
8967,Refunded
8968,Failed
8969,Canceled
8970,Processing
8971,Shipped
8972,Out for Delivery
8973,Processing
8974,Canceled
8975,Failed
8976,Canceled
8977,Processing
8978,Delivered
8979,Canceled
8980,Pending
8981,Refunded
8982,Failed
8983,Failed
8984,Processing
8985,Canceled
8986,Confirmed
8987,Confirmed
8988,Returned
8989,Refunded
8990,Shipped
8991,Shipped
8992,Confirmed
8993,Canceled
8994,Shipped
8995,Processing
8996,Out for Delivery
8997,Out for Delivery
8998,Shipped
8999,Confirmed
9000,Out for Delivery
9001,Returned
9002,Confirmed
9003,Shipped
9004,Failed
9005,Shipped
9006,Delivered
9007,Confirmed
9008,Delivered
9009,Pending
9010,Processing
9011,Returned
9012,Pending
9013,Processing
9014,Out for Delivery
9015,Failed
9016,Confirmed
9017,Failed
9018,Delivered
9019,Out for Delivery
9020,Confirmed
9021,Refunded
9022,Failed
9023,Failed
9024,Out for Delivery
9025,Refunded
9026,Confirmed
9027,Pending
9028,Out for Delivery
9029,Out for Delivery
9030,Failed
9031,Refunded
9032,Returned
9033,Confirmed
9034,Confirmed
9035,Pending
9036,Returned
9037,Shipped
9038,Canceled
9039,Delivered
9040,Refunded
9041,Refunded
9042,Returned
9043,Pending
9044,Confirmed
9045,Delivered
9046,Confirmed
9047,Refunded
9048,Delivered
9049,Delivered
9050,Failed
9051,Delivered
9052,Canceled
9053,Failed
9054,Shipped
9055,Confirmed
9056,Out for Delivery
9057,Out for Delivery
9058,Delivered
9059,Returned
9060,Refunded
9061,Confirmed
9062,Shipped
9063,Confirmed
9064,Returned
9065,Delivered
9066,Pending
9067,Out for Delivery
9068,Returned
9069,Canceled
9070,Refunded
9071,Returned
9072,Failed
9073,Canceled
9074,Delivered
9075,Out for Delivery
9076,Refunded
9077,Refunded
9078,Returned
9079,Confirmed
9080,Out for Delivery
9081,Delivered
9082,Out for Delivery
9083,Refunded
9084,Processing
9085,Pending
9086,Pending
9087,Delivered
9088,Refunded
9089,Shipped
9090,Returned
9091,Canceled
9092,Canceled
9093,Canceled
9094,Delivered
9095,Delivered
9096,Confirmed
9097,Confirmed
9098,Failed
9099,Confirmed
9100,Delivered
9101,Returned
9102,Pending
9103,Returned
9104,Out for Delivery
9105,Refunded
9106,Returned
9107,Shipped
9108,Failed
9109,Returned
9110,Confirmed
9111,Pending
9112,Refunded
9113,Processing
9114,Shipped
9115,Shipped
9116,Delivered
9117,Processing
9118,Failed
9119,Processing
9120,Out for Delivery
9121,Processing
9122,Out for Delivery
9123,Failed
9124,Pending
9125,Shipped
9126,Failed
9127,Delivered
9128,Processing
9129,Returned
9130,Failed
9131,Out for Delivery
9132,Returned
9133,Delivered
9134,Processing
9135,Shipped
9136,Out for Delivery
9137,Pending
9138,Pending
9139,Canceled
9140,Returned
9141,Processing
9142,Delivered
9143,Shipped
9144,Pending
9145,Canceled
9146,Confirmed
9147,Failed
9148,Shipped
9149,Refunded
9150,Shipped
9151,Refunded
9152,Out for Delivery
9153,Pending
9154,Returned
9155,Failed
9156,Failed
9157,Confirmed
9158,Delivered
9159,Out for Delivery
9160,Shipped
9161,Refunded
9162,Refunded
9163,Processing
9164,Refunded
9165,Failed
9166,Canceled
9167,Returned
9168,Pending
9169,Shipped
9170,Pending
9171,Out for Delivery
9172,Refunded
9173,Shipped
9174,Out for Delivery
9175,Returned
9176,Returned
9177,Confirmed
9178,Delivered
9179,Returned
9180,Confirmed
9181,Confirmed
9182,Delivered
9183,Canceled
9184,Pending
9185,Shipped
9186,Out for Delivery
9187,Pending
9188,Canceled
9189,Delivered
9190,Refunded
9191,Out for Delivery
9192,Refunded
9193,Shipped
9194,Out for Delivery
9195,Confirmed
9196,Processing
9197,Out for Delivery
9198,Pending
9199,Out for Delivery
9200,Delivered
9201,Shipped
9202,Confirmed
9203,Failed
9204,Canceled
9205,Shipped
9206,Processing
9207,Canceled
9208,Shipped
9209,Failed
9210,Pending
9211,Delivered
9212,Canceled
9213,Delivered
9214,Canceled
9215,Shipped
9216,Canceled
9217,Delivered
9218,Delivered
9219,Canceled
9220,Failed
9221,Pending
9222,Processing
9223,Confirmed
9224,Confirmed
9225,Out for Delivery
9226,Out for Delivery
9227,Refunded
9228,Refunded
9229,Canceled
9230,Out for Delivery
9231,Canceled
9232,Confirmed
9233,Failed
9234,Delivered
9235,Delivered
9236,Confirmed
9237,Failed
9238,Returned
9239,Confirmed
9240,Shipped
9241,Canceled
9242,Processing
9243,Processing
9244,Out for Delivery
9245,Refunded
9246,Returned
9247,Canceled
9248,Canceled
9249,Delivered
9250,Failed
9251,Returned
9252,Canceled
9253,Shipped
9254,Out for Delivery
9255,Pending
9256,Pending
9257,Failed
9258,Delivered
9259,Failed
9260,Out for Delivery
9261,Processing
9262,Returned
9263,Confirmed
9264,Refunded
9265,Canceled
9266,Pending
9267,Shipped
9268,Confirmed
9269,Failed
9270,Canceled
9271,Canceled
9272,Failed
9273,Out for Delivery
9274,Canceled
9275,Confirmed
9276,Confirmed
9277,Failed
9278,Processing
9279,Pending
9280,Confirmed
9281,Returned
9282,Failed
9283,Failed
9284,Returned
9285,Failed
9286,Returned
9287,Returned
9288,Returned
9289,Delivered
9290,Processing
9291,Processing
9292,Out for Delivery
9293,Confirmed
9294,Failed
9295,Confirmed
9296,Processing
9297,Delivered
9298,Confirmed
9299,Returned
9300,Out for Delivery
9301,Failed
9302,Refunded
9303,Pending
9304,Shipped
9305,Confirmed
9306,Pending
9307,Returned
9308,Processing
9309,Processing
9310,Canceled
9311,Confirmed
9312,Refunded
9313,Shipped
9314,Returned
9315,Shipped
9316,Out for Delivery
9317,Returned
9318,Out for Delivery
9319,Failed
9320,Pending
9321,Failed
9322,Refunded
9323,Pending
9324,Refunded
9325,Confirmed
9326,Shipped
9327,Returned
9328,Delivered
9329,Returned
9330,Pending
9331,Refunded
9332,Pending
9333,Delivered
9334,Refunded
9335,Processing
9336,Returned
9337,Failed
9338,Pending
9339,Returned
9340,Canceled
9341,Canceled
9342,Processing
9343,Failed
9344,Processing
9345,Delivered
9346,Confirmed
9347,Confirmed
9348,Refunded
9349,Refunded
9350,Pending
9351,Returned
9352,Refunded
9353,Refunded
9354,Confirmed
9355,Confirmed
9356,Processing
9357,Failed
9358,Refunded
9359,Refunded
9360,Processing
9361,Pending
9362,Pending
9363,Out for Delivery
9364,Shipped
9365,Confirmed
9366,Failed
9367,Returned
9368,Returned
9369,Canceled
9370,Failed
9371,Pending
9372,Canceled
9373,Delivered
9374,Shipped
9375,Confirmed
9376,Pending
9377,Delivered
9378,Delivered
9379,Canceled
9380,Shipped
9381,Failed
9382,Processing
9383,Out for Delivery
9384,Processing
9385,Pending
9386,Shipped
9387,Out for Delivery
9388,Processing
9389,Refunded
9390,Returned
9391,Delivered
9392,Confirmed
9393,Returned
9394,Canceled
9395,Pending
9396,Refunded
9397,Out for Delivery
9398,Processing
9399,Delivered
9400,Refunded
9401,Shipped
9402,Shipped
9403,Delivered
9404,Shipped
9405,Shipped
9406,Returned
9407,Returned
9408,Shipped
9409,Confirmed
9410,Refunded
9411,Canceled
9412,Failed
9413,Processing
9414,Returned
9415,Shipped
9416,Processing
9417,Failed
9418,Refunded
9419,Refunded
9420,Pending
9421,Shipped
9422,Canceled
9423,Returned
9424,Pending
9425,Canceled
9426,Shipped
9427,Canceled
9428,Out for Delivery
9429,Canceled
9430,Refunded
9431,Delivered
9432,Confirmed
9433,Confirmed
9434,Processing
9435,Out for Delivery
9436,Processing
9437,Shipped
9438,Failed
9439,Returned
9440,Delivered
9441,Shipped
9442,Pending
9443,Delivered
9444,Confirmed
9445,Refunded
9446,Pending
9447,Processing
9448,Failed
9449,Delivered
9450,Out for Delivery
9451,Refunded
9452,Out for Delivery
9453,Out for Delivery
9454,Returned
9455,Canceled
9456,Out for Delivery
9457,Failed
9458,Processing
9459,Out for Delivery
9460,Pending
9461,Returned
9462,Delivered
9463,Pending
9464,Canceled
9465,Returned
9466,Returned
9467,Canceled
9468,Out for Delivery
9469,Canceled
9470,Canceled
9471,Shipped
9472,Shipped
9473,Pending
9474,Returned
9475,Failed
9476,Confirmed
9477,Returned
9478,Failed
9479,Shipped
9480,Shipped
9481,Confirmed
9482,Shipped
9483,Pending
9484,Pending
9485,Failed
9486,Shipped
9487,Processing
9488,Failed
9489,Canceled
9490,Shipped
9491,Confirmed
9492,Canceled
9493,Refunded
9494,Confirmed
9495,Canceled
9496,Out for Delivery
9497,Shipped
9498,Pending
9499,Refunded
9500,Processing
9501,Refunded
9502,Confirmed
9503,Returned
9504,Out for Delivery
9505,Confirmed
9506,Out for Delivery
9507,Refunded
9508,Processing
9509,Failed
9510,Shipped
9511,Delivered
9512,Confirmed
9513,Delivered
9514,Pending
9515,Returned
9516,Pending
9517,Confirmed
9518,Out for Delivery
9519,Out for Delivery
9520,Failed
9521,Refunded
9522,Failed
9523,Refunded
9524,Canceled
9525,Failed
9526,Canceled
9527,Pending
9528,Failed
9529,Canceled
9530,Shipped
9531,Refunded
9532,Delivered
9533,Confirmed
9534,Processing
9535,Failed
9536,Delivered
9537,Failed
9538,Returned
9539,Refunded
9540,Confirmed
9541,Processing
9542,Out for Delivery
9543,Refunded
9544,Failed
9545,Delivered
9546,Pending
9547,Returned
9548,Delivered
9549,Refunded
9550,Pending
9551,Delivered
9552,Delivered
9553,Refunded
9554,Pending
9555,Out for Delivery
9556,Returned
9557,Canceled
9558,Canceled
9559,Returned
9560,Processing
9561,Delivered
9562,Delivered
9563,Confirmed
9564,Delivered
9565,Canceled
9566,Pending
9567,Returned
9568,Failed
9569,Shipped
9570,Returned
9571,Confirmed
9572,Pending
9573,Processing
9574,Processing
9575,Confirmed
9576,Delivered
9577,Refunded
9578,Confirmed
9579,Failed
9580,Failed
9581,Failed
9582,Pending
9583,Refunded
9584,Pending
9585,Delivered
9586,Pending
9587,Returned
9588,Confirmed
9589,Processing
9590,Delivered
9591,Out for Delivery
9592,Returned
9593,Confirmed
9594,Processing
9595,Returned
9596,Out for Delivery
9597,Delivered
9598,Pending
9599,Pending
9600,Returned
9601,Shipped
9602,Refunded
9603,Returned
9604,Failed
9605,Refunded
9606,Returned
9607,Returned
9608,Out for Delivery
9609,Delivered
9610,Refunded
9611,Delivered
9612,Pending
9613,Refunded
9614,Confirmed
9615,Out for Delivery
9616,Refunded
9617,Returned
9618,Delivered
9619,Pending
9620,Canceled
9621,Returned
9622,Delivered
9623,Shipped
9624,Pending
9625,Canceled
9626,Processing
9627,Confirmed
9628,Processing
9629,Processing
9630,Processing
9631,Returned
9632,Processing
9633,Processing
9634,Delivered
9635,Shipped
9636,Pending
9637,Canceled
9638,Confirmed
9639,Out for Delivery
9640,Returned
9641,Shipped
9642,Processing
9643,Returned
9644,Pending
9645,Shipped
9646,Refunded
9647,Processing
9648,Pending
9649,Processing
9650,Failed
9651,Confirmed
9652,Failed
9653,Delivered
9654,Confirmed
9655,Processing
9656,Refunded
9657,Pending
9658,Shipped
9659,Confirmed
9660,Canceled
9661,Confirmed
9662,Confirmed
9663,Confirmed
9664,Refunded
9665,Processing
9666,Delivered
9667,Confirmed
9668,Refunded
9669,Shipped
9670,Confirmed
9671,Failed
9672,Out for Delivery
9673,Pending
9674,Shipped
9675,Pending
9676,Failed
9677,Failed
9678,Confirmed
9679,Returned
9680,Processing
9681,Out for Delivery
9682,Processing
9683,Returned
9684,Delivered
9685,Canceled
9686,Delivered
9687,Failed
9688,Refunded
9689,Out for Delivery
9690,Refunded
9691,Out for Delivery
9692,Canceled
9693,Pending
9694,Confirmed
9695,Confirmed
9696,Out for Delivery
9697,Out for Delivery
9698,Shipped
9699,Returned
9700,Pending
9701,Failed
9702,Returned
9703,Confirmed
9704,Processing
9705,Confirmed
9706,Processing
9707,Confirmed
9708,Confirmed
9709,Canceled
9710,Confirmed
9711,Delivered
9712,Delivered
9713,Confirmed
9714,Pending
9715,Returned
9716,Pending
9717,Processing
9718,Out for Delivery
9719,Out for Delivery
9720,Pending
9721,Returned
9722,Delivered
9723,Confirmed
9724,Refunded
9725,Processing
9726,Pending
9727,Returned
9728,Pending
9729,Refunded
9730,Shipped
9731,Failed
9732,Returned
9733,Confirmed
9734,Refunded
9735,Refunded
9736,Pending
9737,Returned
9738,Canceled
9739,Shipped
9740,Refunded
9741,Delivered
9742,Canceled
9743,Delivered
9744,Pending
9745,Processing
9746,Shipped
9747,Shipped
9748,Failed
9749,Shipped
9750,Failed
9751,Pending
9752,Canceled
9753,Refunded
9754,Failed
9755,Shipped
9756,Shipped
9757,Out for Delivery
9758,Returned
9759,Delivered
9760,Shipped
9761,Failed
9762,Shipped
9763,Canceled
9764,Pending
9765,Out for Delivery
9766,Returned
9767,Refunded
9768,Refunded
9769,Canceled
9770,Processing
9771,Failed
9772,Canceled
9773,Failed
9774,Delivered
9775,Processing
9776,Canceled
9777,Refunded
9778,Delivered
9779,Out for Delivery
9780,Delivered
9781,Out for Delivery
9782,Refunded
9783,Shipped
9784,Confirmed
9785,Out for Delivery
9786,Failed
9787,Canceled
9788,Out for Delivery
9789,Processing
9790,Pending
9791,Processing
9792,Processing
9793,Processing
9794,Out for Delivery
9795,Processing
9796,Failed
9797,Canceled
9798,Processing
9799,Pending
9800,Delivered
9801,Returned
9802,Delivered
9803,Refunded
9804,Processing
9805,Shipped
9806,Out for Delivery
9807,Failed
9808,Returned
9809,Returned
9810,Shipped
9811,Refunded
9812,Processing
9813,Confirmed
9814,Shipped
9815,Refunded
9816,Processing
9817,Refunded
9818,Out for Delivery
9819,Shipped
9820,Refunded
9821,Failed
9822,Refunded
9823,Shipped
9824,Refunded
9825,Canceled
9826,Confirmed
9827,Confirmed
9828,Returned
9829,Canceled
9830,Returned
9831,Delivered
9832,Shipped
9833,Delivered
9834,Failed
9835,Refunded
9836,Pending
9837,Confirmed
9838,Delivered
9839,Out for Delivery
9840,Processing
9841,Shipped
9842,Processing
9843,Pending
9844,Confirmed
9845,Refunded
9846,Out for Delivery
9847,Processing
9848,Shipped
9849,Confirmed
9850,Shipped
9851,Out for Delivery
9852,Confirmed
9853,Out for Delivery
9854,Failed
9855,Out for Delivery
9856,Delivered
9857,Returned
9858,Delivered
9859,Delivered
9860,Pending
9861,Returned
9862,Shipped
9863,Confirmed
9864,Out for Delivery
9865,Failed
9866,Pending
9867,Processing
9868,Refunded
9869,Canceled
9870,Confirmed
9871,Canceled
9872,Out for Delivery
9873,Pending
9874,Refunded
9875,Processing
9876,Refunded
9877,Canceled
9878,Out for Delivery
9879,Returned
9880,Returned
9881,Returned
9882,Out for Delivery
9883,Processing
9884,Returned
9885,Shipped
9886,Canceled
9887,Processing
9888,Shipped
9889,Processing
9890,Delivered
9891,Shipped
9892,Canceled
9893,Out for Delivery
9894,Delivered
9895,Refunded
9896,Confirmed
9897,Returned
9898,Returned
9899,Refunded
9900,Shipped
9901,Canceled
9902,Delivered
9903,Shipped
9904,Shipped
9905,Out for Delivery
9906,Delivered
9907,Pending
9908,Shipped
9909,Processing
9910,Delivered
9911,Shipped
9912,Delivered
9913,Failed
9914,Confirmed
9915,Shipped
9916,Confirmed
9917,Returned
9918,Failed
9919,Out for Delivery
9920,Refunded
9921,Pending
9922,Refunded
9923,Pending
9924,Pending
9925,Returned
9926,Canceled
9927,Out for Delivery
9928,Processing
9929,Shipped
9930,Canceled
9931,Confirmed
9932,Failed
9933,Confirmed
9934,Canceled
9935,Processing
9936,Out for Delivery
9937,Shipped
9938,Confirmed
9939,Returned
9940,Confirmed
9941,Shipped
9942,Canceled
9943,Canceled
9944,Confirmed
9945,Confirmed
9946,Shipped
9947,Pending
9948,Processing
9949,Canceled
9950,Pending
9951,Pending
9952,Pending
9953,Canceled
9954,Refunded
9955,Delivered
9956,Refunded
9957,Pending
9958,Out for Delivery
9959,Refunded
9960,Canceled
9961,Refunded
9962,Returned
9963,Refunded
9964,Processing
9965,Shipped
9966,Pending
9967,Out for Delivery
9968,Pending
9969,Processing
9970,Failed
9971,Confirmed
9972,Returned
9973,Delivered
9974,Processing
9975,Refunded
9976,Out for Delivery
9977,Out for Delivery
9978,Delivered
9979,Refunded
9980,Processing
9981,Canceled
9982,Refunded
9983,Pending
9984,Canceled
9985,Processing
9986,Shipped
9987,Confirmed
9988,Refunded
9989,Returned
9990,Shipped
9991,Returned
9992,Confirmed
9993,Pending
9994,Pending
9995,Refunded
9996,Refunded
9997,Shipped
9998,Shipped
9999,Processing
10000,Delivered
